noteId	raterParticipantId	createdAtMillis	version	agree	disagree	helpful	notHelpful	helpfulnessLevel	helpfulOther	helpfulInformative	helpfulClear	helpfulEmpathetic	helpfulGoodSources	helpfulUniqueContext	helpfulAddressesClaim	helpfulImportantContext	helpfulUnbiasedLanguage	notHelpfulOther	notHelpfulIncorrect	notHelpfulSourcesMissingOrUnreliable	notHelpfulOpinionSpeculationOrBias	notHelpfulMissingKeyPoints	notHelpfulOutdated	notHelpfulHardToUnderstand	notHelpfulArgumentativeOrBiased	notHelpfulOffTopic	notHelpfulSpamHarassmentOrAbuse	notHelpfulIrrelevantSources	notHelpfulOpinionSpeculation	notHelpfulNoteNotNeeded	ratedOnTweetId
1354856908969168903	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874238755	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354857871767347202	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883404531	1	0	0	0	1		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354859563456094220	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874399368	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	-1
1354860855079428102	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874374038	1	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354862274394157056	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874221730	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354862350009069568	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874205470	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354862521111470083	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874191927	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354863238236745730	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874180721	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1
1354863653435002881	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874152921	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354864022290624517	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874124073	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354864175789584384	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874107336	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1354864556552712194	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873011100	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354864965916614656	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874081434	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354865241285386245	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883358301	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354865275531886596	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883193286	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1354865394264264706	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873105365	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-1
1354865781314637825	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874057680	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354867310088085506	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874038057	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	-1
1354868783840595969	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874017323	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354868949721071616	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611874004233	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1
1354869505760096261	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873986402	1	0	0	1	0		0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354872113895772160	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873336056	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	-1
1354872427172401155	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883172571	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354874883348570116	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873961923	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354874966781657090	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873303772	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1354875060885090309	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873272624	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354875505246351360	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873249639	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354875945744797697	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883834259	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	-1
1354877986068193296	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872966273	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354878293590200320	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872902566	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1354878458753654787	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873232239	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354881872766107651	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885759558	1	1	0	1	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354885178079014916	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872942164	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	-1
1354885480710463489	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872876151	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354885895623749632	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872859073	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354887442181074947	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883156880	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	-1
1354888271600492548	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872832345	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354888357646630925	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883810050	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	-1
1354889152840364032	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873181409	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354889244544626688	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885787164	1	1	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354889733000867843	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873151300	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	-1
1354889887950860289	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611872803350	1	1	0	1	0		0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354893429977849861	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873124359	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-1
1354895525879885825	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873048939	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-1
1354899975608655872	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873208990	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-1
1354900621036576768	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883769723	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	-1
1354900844924301318	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883662848	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354901237578129408	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883634524	1	1	0	1	0		0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354903704881782796	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885312761	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	-1
1354905393915285509	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885665766	1	1	0	1	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354905822988439552	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885292325	1	1	0	1	0		0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354909045631578114	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883374937	1	0	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354914757975928838	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611873023926	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1354918017759588361	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885129588	1	1	0	1	0		0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354919577734402050	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611879877787	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354919640154185743	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611885082765	1	0	1	0	1		0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	-1
1354920758531780610	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883610847	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1
1354921376042410007	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611879849116	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354923600021774352	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883575537	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	-1
1354928574734733315	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611879868011	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354935527602966534	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883301934	1	1	0	1	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354939510199627784	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611877845435	1	1	0	1	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354941467651923970	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883119458	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	-1
1354942677788348419	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611883065486	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	-1
1354943355453636612	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611880009630	1	1	0	1	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354946439403745286	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611879938630	1	1	0	1	0		0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354946548912828418	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611879837412	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354956296123002890	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612066205923	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1354974048610963459	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612066196160	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1
1354981336034009097	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612048538938	1	1	0	1	0		0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1354981426735755264	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612048501539	1	1	0	1	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355042381901385728	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611918052446	1	0	1	0	1		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-1
1355072605867421696	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611910612681	1	1	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355222746821701635	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612048518456	1	1	0	1	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355258015004454927	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611963880194	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1355258658049957897	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611963961141	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1355266205410594822	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964043707	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	-1
1355271692193394689	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611965039419	1	1	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355273191661383680	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964020661	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1355274573286137859	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964987607	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1
1355277227554971716	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611963862706	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	-1
1355279684787818497	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964191078	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1
1355287040607334402	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964146153	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	-1
1355287472968708096	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964089267	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
1355288623638261768	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611964003471	1	0	1	0	1		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1
1355291005751353345	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611963939396	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	-1
1355293023958134784	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611963830616	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1355303265542557696	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611968845676	1	1	0	1	0		0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355321530113261568	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611989707047	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1
1355330271713894405	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612066328594	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355351485492695041	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611998636903	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1
1355355031105462273	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611998545831	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	-1
1355356037205942274	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611989838842	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1
1355389934052364288	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612084642882	1	1	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355399117527273472	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611998703621	1	0	1	0	1		0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	-1
1355399586202976256	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611998485723	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	-1
1355412710075359232	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1611998430916	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	-1
1355456934514745345	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612002569134	1	1	0	1	0		0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355632413611864073	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612047964470	1	1	0	1	0		0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1355633416868397056	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612052295241	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	-1
1355636804020543492	65E2BA458175A3948E14CD8F2D9D4F810D55323A0F6B9FE4BF7066E932C9CA6D	1612052146413	1	1	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
